antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'takes'}),frozenset({'book'}),0.01832626162318317,0.6889049381601516,0.012187415365171076,0.665024630541872,0.9653358449105381,1.0,-0.00043763676505468793,0.9287102581395476,-0.03528844283453632,0.01753474477204832,-0.07676209155185244,0.34135781389496955
frozenset({'tell'}),frozenset({'book'}),0.01363184977882098,0.6889049381601516,0.010381872348108693,0.7615894039735099,1.1055072504015948,1.0,0.0009908237192215487,1.3048709538282528,0.09675683849453634,0.014999347854441113,0.2336406929235548,0.38832975637019096
frozenset({'thats'}),frozenset({'book'}),0.014263789834792814,0.6889049381601516,0.010291595197255575,0.7215189873417722,1.0473418716793095,1.0,0.00046519994318823185,1.1171140856976376,0.04585600827786112,0.01485342019543974,0.10483628055276006,0.3682290258422922
frozenset({'thing'}),frozenset({'book'}),0.021756793355601697,0.6889049381601516,0.015979055701002075,0.7344398340248962,1.0660975024890285,1.0,0.0009906933197980899,1.1714673422406787,0.06337840177020307,0.02300194931773879,0.14636971604578514,0.37881734854173654
frozenset({'things'}),frozenset({'book'}),0.032499774307122864,0.6889049381601516,0.023652613523517198,0.7277777777777779,1.0564270009755532,1.0,0.0012633585142498363,1.1427981863504637,0.05520728641873845,0.03389830508474577,0.12495485909589252,0.381055708440717
frozenset({'think'}),frozenset({'book'}),0.060485691071589784,0.6889049381601516,0.047214949896181274,0.780597014925373,1.1330983009210271,1.0,0.0055460586289336755,1.4179162682496484,0.1250263418448495,0.0672409359732579,0.2947397371817636,0.4245666243543128
frozenset({'though'}),frozenset({'book'}),0.030423399837501128,0.6889049381601516,0.021395684752189222,0.7032640949554897,1.0208434516867986,1.0,0.000436854368513942,1.0483903584002892,0.02105854528596929,0.030655801319363605,0.046156813645374245,0.367160811728826
frozenset({'thought'}),frozenset({'book'}),0.04369414101290963,0.6889049381601516,0.03412476302247901,0.78099173553719,1.1336712691056814,1.0,0.004023653510019553,1.420471791797043,0.12329745559236732,0.048856145792943,0.296008547459505,0.41526326391588897
frozenset({'time'}),frozenset({'book'}),0.10219373476573079,0.6889049381601516,0.07483975805723571,0.7323321554770318,1.063038040390392,1.0,0.004437989528095002,1.1622429373026677,0.06604976344563376,0.10448701789765566,0.13959468549596094,0.42048399151128485
frozenset({'times'}),frozenset({'book'}),0.036833077548072586,0.6889049381601516,0.027895639613613795,0.7573529411764706,1.0993576896097188,1.0,0.00252115060311078,1.2820887397036174,0.09383414611063536,0.03997412677878395,0.22002278856986787,0.39892283410546764
frozenset({'together'}),frozenset({'book'}),0.01643044145526767,0.6889049381601516,0.011013812404080527,0.6703296703296704,0.9730365297132433,1.0,-0.0003051998506046396,0.9436550209142068,-0.027401550373983372,0.015862696658431936,-0.059709298246732656,0.34315854503248033
frozenset({'took'}),frozenset({'book'}),0.014263789834792814,0.6889049381601516,0.011645752460052361,0.8164556962025317,1.185150012689745,1.0,0.0018193572059850179,1.6949317162308981,0.1584855642429703,0.016840731070496086,0.41000573036431903,0.4166802134531201
frozenset({'true'}),frozenset({'book'}),0.02356233637266408,0.6889049381601516,0.017062381511239504,0.7241379310344827,1.0511434755692524,1.0,0.0008301716295206624,1.12771959916945,0.049829177233023186,0.024535895105802934,0.11325474813376803,0.3744526635908883
frozenset({'truly'}),frozenset({'book'}),0.019229033131714365,0.6889049381601516,0.015437392795883362,0.8028169014084506,1.165352223417823,1.0,0.002190416915400171,1.5776963850449448,0.14467224762938272,0.02228593770363613,0.36616448546181307,0.4126127489613345
frozenset({'trying'}),frozenset({'book'}),0.014083235533086576,0.6889049381601516,0.010111040895549336,0.717948717948718,1.0421593432994298,1.0,0.0004090303915334787,1.1029734010685532,0.04103169516135365,0.0145928338762215,0.09335982261112857,0.36631284672170533
frozenset({'two'}),frozenset({'book'}),0.0331317143630947,0.6889049381601516,0.023652613523517198,0.7138964577656676,1.0362771671694797,1.0,0.0008280118890696374,1.087351311383089,0.03620679824092501,0.033867631851085836,0.08033402863328495,0.37411504843466187
frozenset({'understand'}),frozenset({'book'}),0.0350275345310102,0.6889049381601516,0.028978965423851224,0.827319587628866,1.2009198102692897,1.0,0.004848323913863067,1.801565432744197,0.17337793620774736,0.041699142634450514,0.4449271828685285,0.4346924238760239
frozenset({'understanding'}),frozenset({'book'}),0.014986007041617767,0.6889049381601516,0.011284643856639884,0.753012048192771,1.0930565401430121,1.0,0.0009607096023665999,1.2595556162296295,0.0864294748419027,0.01629301355578728,0.20606919844205593,0.3846963006001203
frozenset({'use'}),frozenset({'book'}),0.03277060575968222,0.6889049381601516,0.024013722126929673,0.7327823691460056,1.063691561136195,1.0,0.0014378899925850848,1.1642011077099483,0.061906563122385176,0.03442028985507246,0.14104187551662917,0.3838200929729504
frozenset({'used'}),frozenset({'book'}),0.03222894285456351,0.6889049381601516,0.024555385032048387,0.761904761904762,1.1059650173789868,1.0,0.0023527071478582524,1.3065992597273635,0.09900303171641794,0.0352514256091239,0.23465439571069316,0.39877442262450785
frozenset({'useful'}),frozenset({'book'}),0.016159610002708314,0.6889049381601516,0.011465198158346122,0.7094972067039106,1.029891306337206,1.0,0.0003327630287381835,1.0708849244102472,0.029500464579934535,0.016530001301574906,0.06619284929170571,0.3630699242797498
frozenset({'using'}),frozenset({'book'}),0.01471517558905841,0.6889049381601516,0.011284643856639884,0.7668711656441717,1.113174145176319,1.0,0.0011472867274438282,1.3344340810498754,0.1031863661352392,0.01629938714304342,0.2506186598492426,0.3916258593258206
frozenset({'wait'}),frozenset({'book'}),0.01977069603683308,0.6889049381601516,0.0156179470975896,0.7899543378995433,1.1466811952448226,1.0,0.001997816966951952,1.4810830118027556,0.13049806381272905,0.02253484434023707,0.3248183984077891,0.40631251163094056
frozenset({'want'}),frozenset({'book'}),0.05236074749480906,0.6889049381601516,0.04134693509072854,0.7896551724137931,1.146246932882661,1.0,0.005275357575797786,1.4789765235009187,0.1346373449182612,0.059073906874758164,0.32385674545199844,0.42483675931658077
frozenset({'wanted'}),frozenset({'book'}),0.017242935812945743,0.6889049381601516,0.014173512683939694,0.8219895287958114,1.1931828083437561,1.0,0.002294769054022844,1.7476222591591475,0.16474616494509992,0.020482713633398566,0.42779396705490524,0.4212817516865966
frozenset({'wasnt'}),frozenset({'book'}),0.0137221269296741,0.6889049381601516,0.011374921007493004,0.8289473684210527,1.203282662822697,1.0,0.0019216800035801174,1.8187095922944985,0.17129054520358877,0.016455530886770278,0.4501596053395242,0.422729482926291
frozenset({'way'}),frozenset({'book'}),0.06689536878216124,0.6889049381601516,0.0487496614606843,0.728744939271255,1.0578309123716017,1.0,0.0026651115666089797,1.146872839917053,0.05858864379084977,0.0689479060265577,0.12806375284610927,0.39975446413176174
frozenset({'well'}),frozenset({'book'}),0.10481177214047124,0.6889049381601516,0.0761939153200325,0.7269595176571921,1.0552392316981676,1.0,0.00398856791514525,1.1393733968330095,0.058476630234252085,0.10619023653749372,0.12232460159277932,0.4187805057818132
frozenset({'whole'}),frozenset({'book'}),0.020854021847070508,0.6889049381601516,0.016340164304414553,0.7835497835497836,1.1373844780999807,1.0,0.001973725673467994,1.4372591857000994,0.12336243318054983,0.023564640020830623,0.3042312688279027,0.4036344121522997
frozenset({'wish'}),frozenset({'book'}),0.01868737022659565,0.6889049381601516,0.01254852396858355,0.6714975845410627,0.9747318495559365,1.0,-0.0003252976617451851,0.947009967659538,-0.025736953555612445,0.018054292765294196,-0.05595509461365305,0.3448563797426844
frozenset({'without'}),frozenset({'book'}),0.026090096596551413,0.6889049381601516,0.019048478830008125,0.7301038062283737,1.0598034152262739,1.0,0.001074882447568492,1.1526470880989252,0.05794045340882539,0.027370605785445586,0.13243176482637709,0.37887708985249113
frozenset({'wonderful'}),frozenset({'book'}),0.05001354157262797,0.6889049381601516,0.03656224609551323,0.7310469314079423,1.0611724360117647,1.0,0.002107670331251789,1.1566890218743358,0.06068095400668517,0.05205655526992289,0.13546339501038224,0.3920599615760718
frozenset({'wont'}),frozenset({'book'}),0.013812404080527219,0.6889049381601516,0.011194366705786765,0.8104575163398692,1.176443180251177,1.0,0.0016789333268481341,1.641294636603337,0.1520807987148745,0.01618798955613577,0.39072487187949245,0.4133535124616395
frozenset({'words'}),frozenset({'book'}),0.020944298997923626,0.6889049381601516,0.015347115645030242,0.7327586206896551,1.0636570883736483,1.0,0.0009184846390579409,1.1640976507555614,0.061127654381254566,0.02209801117899389,0.140965537254588,0.37751808638990686
frozenset({'work'}),frozenset({'book'}),0.04712467274532816,0.6889049381601516,0.03051367698835425,0.6475095785440613,0.9399113617524004,1.0,-0.0019507427750834333,0.8825631645673959,-0.06287349492217653,0.04325015994881638,-0.13306337738462923,0.3459012969381295
frozenset({'works'}),frozenset({'book'}),0.01661099575697391,0.6889049381601516,0.01065270380066805,0.6413043478260869,0.9309039786226662,1.0,-0.0007906932040686026,0.8672953239171529,-0.07018125104890656,0.015330648304534235,-0.15300979080976054,0.3283837949325691
frozenset({'world'}),frozenset({'book'}),0.04179832084499413,0.6889049381601516,0.028527579669585627,0.6825053995680346,0.9907105636240492,1.0,-0.0002674899673332301,0.9798436301486381,-0.009690729868062948,0.04062741064541013,-0.020571006670017607,0.3619577187854588
frozenset({'worth'}),frozenset({'book'}),0.036020583190394515,0.6889049381601516,0.02618037374740453,0.7268170426065161,1.055032417894428,1.0,0.0013656161121331986,1.138779171322013,0.0541109338569148,0.037467700258397935,0.1218666224470051,0.38240996279192274
frozenset({'would'}),frozenset({'book'}),0.12124221359573892,0.6889049381601516,0.0928049110770064,0.7654504839910647,1.1111119134017855,1.0,0.009280551417433988,1.326351327145766,0.11379773972093482,0.12937326956959475,0.24605194752438317,0.4500820759622471
frozenset({'write'}),frozenset({'book'}),0.015527669946736482,0.6889049381601516,0.011374921007493004,0.7325581395348837,1.0633660741223834,1.0,0.0006778325030652628,1.1632250138359546,0.06052997387247733,0.016412661195779603,0.14032110029828987,0.3745348684832065
frozenset({'writer'}),frozenset({'book'}),0.017965153019770697,0.6889049381601516,0.010381872348108693,0.5778894472361809,0.8388522352293507,1.0,-0.0019944102820141,0.7369990155491645,-0.16361343706290904,0.014906027219701879,-0.3568539155440581,0.2964797780015264
frozenset({'writing'}),frozenset({'book'}),0.04396497246546899,0.6889049381601516,0.03240949715626975,0.7371663244353184,1.0700552189450954,1.0,0.0021218105187330687,1.1836194930937984,0.06847948740205341,0.04626884907848949,0.15513388733895006,0.39210563633638545
frozenset({'written'}),frozenset({'book'}),0.07610363816917938,0.6889049381601516,0.05615238783064006,0.7378410438908659,1.0710346275952198,1.0,0.0037242156839389848,1.1866657788732675,0.071786592450485,0.0792154865002547,0.15730274033056355,0.4096753378280171
frozenset({'year'}),frozenset({'book'}),0.026812313803376366,0.6889049381601516,0.019138755980861243,0.7138047138047138,1.0361439935545558,1.0,0.0006676205982156687,1.08700274548747,0.035844243357720476,0.027475375842405392,0.08003912211689344,0.37079306585269106
frozenset({'years'}),frozenset({'book'}),0.05497878486954952,0.6889049381601516,0.03945111492281304,0.7175697865353038,1.0416092943849509,1.0,0.0015759585321357475,1.1014935619794632,0.04227113862974803,0.05600410098679995,0.09214176594647717,0.38741809992470866
frozenset({'yet'}),frozenset({'book'}),0.026090096596551413,0.6889049381601516,0.018235984472330054,0.698961937716263,1.0145985302166225,1.0,0.0002623880898904203,1.0334077341576573,0.014773932899407935,0.02617258357087329,0.032327737690959334,0.3627164556881669
frozenset({'youll'}),frozenset({'book'}),0.014805452739911528,0.6889049381601516,0.010923535253227408,0.7378048780487805,1.070982130015246,1.0,0.0007239857490056092,1.1865020963194217,0.06727362089190772,0.01576752671357832,0.1571864869838484,0.3768306266800055
frozenset({'young'}),frozenset({'book'}),0.0232012277692516,0.6889049381601516,0.014173512683939694,0.6108949416342412,0.8867623205978888,1.0,-0.0018099276976761749,0.7995143089284101,-0.11561636761004955,0.02030785150692019,-0.25075935331326465,0.31573445810581147
frozenset({'youre'}),frozenset({'book'}),0.015527669946736482,0.6889049381601516,0.011916583912611719,0.7674418604651163,1.114002553842497,1.0,0.0012194954081839772,1.3377087659113482,0.10395009239575954,0.017207665232694565,0.2524531306941653,0.3923698622205021
frozenset({'ive'}),frozenset({'books'}),0.05181908458969035,0.14787397309740904,0.016791550058680146,0.3240418118466899,2.1913376983063393,1.0,0.009128856138131913,1.2606194315517711,0.5733692063404312,0.09180651530108588,0.20673918315772688,0.21879746269990172
frozenset({'books'}),frozenset({'one'}),0.14787397309740904,0.20673467545364269,0.0610273539767085,0.41269841269841273,1.9962708809870384,1.0,0.03045667614037495,1.3506950120654195,0.5856715590797591,0.20787207872078722,0.25964041395929416,0.3539474596243155
frozenset({'books'}),frozenset({'read'}),0.14787397309740904,0.3473864764828022,0.07375643224699828,0.49877899877899873,1.4358043059966137,1.0,0.02238701376917667,1.302047443996553,0.3561987861762113,0.17498393660312703,0.2319788310243421,0.355548543048543
frozenset({'series'}),frozenset({'books'}),0.050374650176040446,0.14787397309740904,0.016249887153561432,0.32258064516129026,2.1814565362952454,1.0,0.008800787488638235,1.2579003254276342,0.5703203726589979,0.08928571428571427,0.20502445242627526,0.21623537752570007
frozenset({'bought'}),frozenset({'read'}),0.03719418615148506,0.3473864764828022,0.012277692516024194,0.3300970873786408,0.9502301031427246,1.0,-0.0006430647567856364,0.974191201772049,-0.05159336290592558,0.03297769156159069,-0.026492538816820545,0.18272006136083807
frozenset({'buy'}),frozenset({'read'}),0.03385393156991965,0.3473864764828022,0.010381872348108693,0.3066666666666667,0.8827823977823979,1.0,-0.0013785256550555933,0.9412695050728814,-0.12082864541476904,0.027994157740993182,-0.062394983169640726,0.16827616077616078
frozenset({'cant'}),frozenset({'read'}),0.036833077548072586,0.3473864764828022,0.019138755980861243,0.5196078431372548,1.495763014145367,1.0,0.006343442953418496,1.358501620382738,0.3441198888686496,0.05242334322453017,0.26389487874275447,0.28735069911540495
frozenset({'wait'}),frozenset({'cant'}),0.01977069603683308,0.036833077548072586,0.012909632571996028,0.6529680365296803,17.72776210940997,1.0,0.012181416991691984,2.775441526539106,0.9626230281047007,0.2954545454545454,0.639696966973406,0.5017291163040558
frozenset({'cant'}),frozenset({'wait'}),0.036833077548072586,0.01977069603683308,0.012909632571996028,0.35049019607843135,17.727762109409973,1.0,0.012181416991691984,1.5091832302527248,0.9796757745956359,0.2954545454545454,0.33738993387002986,0.5017291163040558
frozenset({'character'}),frozenset({'read'}),0.028798411122144985,0.3473864764828022,0.011465198158346122,0.39811912225705326,1.1460409348340383,1.0,0.0014610195903210343,1.0842901770936775,0.13120944237798496,0.031435643564356436,0.07773765627906752,0.21556164013060564
frozenset({'characters'}),frozenset({'read'}),0.07122867202311095,0.3473864764828022,0.03168727994944479,0.4448669201520912,1.2806109341280443,1.0,0.006943402550787129,1.1755983334590616,0.2359275099360635,0.08189454036397574,0.14936932833375496,0.2680415681841537
frozenset({'characters'}),frozenset({'story'}),0.07122867202311095,0.1325268574523788,0.02238873341157353,0.31432192648922685,2.3717602041697314,1.0,0.012949021347844463,1.2651318104807265,0.6227283273967793,0.12344449975111994,0.20956852739319035,0.24162962809474967
frozenset({'come'}),frozenset({'read'}),0.02717342240678884,0.3473864764828022,0.01074298095152117,0.39534883720930236,1.1380662863221005,1.0,0.0013033014876479686,1.0793223658169042,0.1247052273025024,0.029528535980148884,0.07349274723577845,0.21313699656722915
frozenset({'could'}),frozenset({'read'}),0.0605759682224429,0.3473864764828022,0.023742890674370316,0.39195230998509684,1.1282889131249787,1.0,0.0026996185140416816,1.0732933193138228,0.12103393114092552,0.06179511278195489,0.06828824701963174,0.2301497516661451
frozenset({'couldnt'}),frozenset({'put'}),0.028347025367879388,0.060034305317324184,0.014805452739911528,0.5222929936305732,8.699909008189262,1.0,0.013103658764138323,1.967661520869068,0.9108769202529896,0.2012269938650307,0.4917825096471245,0.3844547674919784
frozenset({'couldnt'}),frozenset({'read'}),0.028347025367879388,0.3473864764828022,0.015166561343324005,0.535031847133758,1.54016314207397,1.0,0.005319188082007775,1.403566071126028,0.3609499918149923,0.04206309464196295,0.28752908710757186,0.28934544539640084
frozenset({'day'}),frozenset({'read'}),0.025187325088020223,0.3473864764828022,0.010562426649814933,0.41935483870967744,1.2071708805579775,1.0,0.0018126905354607023,1.123945512724063,0.1760511205778849,0.02917705735660848,0.11027715429341502,0.22488012205754143
frozenset({'definitely'}),frozenset({'read'}),0.024013722126929673,0.3473864764828022,0.010381872348108693,0.4323308270676692,1.244524057024057,1.0,0.002039830031197492,1.1496370679177126,0.20131428134790255,0.02875718929732433,0.13016026717783533,0.23110824097666202
frozenset({'didnt'}),frozenset({'read'}),0.03593030603954139,0.3473864764828022,0.014805452739911528,0.41206030150753764,1.1861725467253104,1.0,0.002323750325886496,1.1100007793155757,0.16280185182224513,0.04017638412542871,0.09909973160865881,0.22733992206354015
frozenset({'different'}),frozenset({'read'}),0.03015256838494177,0.3473864764828022,0.010111040895549336,0.33532934131736525,0.9652918694834862,1.0,-0.0003635535926023222,0.9818599858321805,-0.03574863121722283,0.027518427518427514,-0.01847515371801701,0.18221768521169718
frozenset({'dont'}),frozenset({'read'}),0.06039541392073666,0.3473864764828022,0.026722036652523245,0.44245142002989535,1.2736575830746235,1.0,0.005741486614878156,1.1705052204638213,0.2286702536510377,0.0701255626628761,0.14566805639385128,0.25968724847648617
frozenset({'easy'}),frozenset({'read'}),0.05091631308115916,0.3473864764828022,0.02545815654057958,0.5,1.439319126819127,1.0,0.007770517943820492,1.3052270470343956,0.3216018263102826,0.06828087167070218,0.23384977175266292,0.28664241164241167
frozenset({'end'}),frozenset({'read'}),0.03593030603954139,0.3473864764828022,0.015437392795883362,0.4296482412060301,1.2368018627440738,1.0,0.00295569038185833,1.1442298782372013,0.19859876929580875,0.04196319018404908,0.12604973963745966,0.23704345532234977
frozenset({'enjoy'}),frozenset({'read'}),0.03240949715626975,0.3473864764828022,0.01254852396858355,0.3871866295264624,1.1145702430521371,1.0,0.0012899029468876055,1.0649466133757908,0.10623626495332936,0.03416912487708948,0.06098579267735841,0.21165464532456174
frozenset({'enjoyed'}),frozenset({'read'}),0.04983298727092173,0.3473864764828022,0.020763744696217386,0.41666666666666663,1.1994326056826057,1.0,0.0034524388355595542,1.1187660403151962,0.17499287410926367,0.055155875299760196,0.10615806704477333,0.2382189882189882
frozenset({'even'}),frozenset({'read'}),0.06409677710571454,0.3473864764828022,0.02446510788119527,0.3816901408450704,1.0987478404731925,1.0,0.002198754328537552,1.0554797305175636,0.09602816487314109,0.06321436902262655,0.05256352056174369,0.22605816813563293
frozenset({'though'}),frozenset({'even'}),0.030423399837501128,0.06409677710571454,0.010111040895549336,0.3323442136498516,5.185037823379446,1.0,0.008160999017366994,1.401775049401663,0.8324637536578877,0.11978609625668449,0.28661877636726213,0.2450453462615455
frozenset({'ever'}),frozenset({'one'}),0.05181908458969035,0.20673467545364269,0.022749842014986008,0.4390243902439025,2.1236127383107894,1.0,0.012037040380031517,1.4140816654956807,0.5580204597628191,0.09647779479326188,0.29282726422347877,0.2745340291830866
frozenset({'ever'}),frozenset({'read'}),0.05181908458969035,0.3473864764828022,0.031867834251151035,0.6149825783972126,1.7703123754953025,1.0,0.013866585040974232,1.6950233597234008,0.4589081387511298,0.08675350208896535,0.4100376291196464,0.35335927256658967
frozenset({'every'}),frozenset({'one'}),0.052180193193102825,0.20673467545364269,0.01670127290782703,0.32006920415224915,1.5482124779015125,1.0,0.005913817602942541,1.1666853882641084,0.3735877033333935,0.06895266492732016,0.1428708972794428,0.20042761517656127
frozenset({'every'}),frozenset({'read'}),0.052180193193102825,0.3473864764828022,0.02238873341157353,0.42906574394463665,1.235125063844787,1.0,0.00426203995602964,1.1430624745240614,0.20084554903846447,0.05935854475825754,0.12515717881791952,0.24675740419685055
frozenset({'everyone'}),frozenset({'read'}),0.02446510788119527,0.3473864764828022,0.01272907827028979,0.5202952029520296,1.4977416744021912,1.0,0.004230230646669731,1.3604481913320048,0.34066246359062413,0.0354449472096531,0.26494812050070987,0.2784688072972206
frozenset({'far'}),frozenset({'read'}),0.026270650898257652,0.3473864764828022,0.011555475309199242,0.43986254295532645,1.2662051424938023,1.0,0.0024294064587437533,1.1650953088558562,0.2159106712404969,0.03191224133632511,0.14170111887068076,0.23656328810967986
frozenset({'favorite'}),frozenset({'one'}),0.030965062742619842,0.20673467545364269,0.0137221269296741,0.44314868804664725,2.143562453053586,1.0,0.007320574733176904,1.4245550069078565,0.5505342100359899,0.06126561870213623,0.29802640463101304,0.2547621169490878
frozenset({'favorite'}),frozenset({'read'}),0.030965062742619842,0.3473864764828022,0.014263789834792814,0.4606413994169096,1.326019953570974,1.0,0.0035069457945652114,1.2099807490075614,0.2537199906602232,0.039176791470369454,0.17354057011220198,0.25085084523860035
frozenset({'feel'}),frozenset({'read'}),0.028527579669585627,0.3473864764828022,0.01083325810237429,0.379746835443038,1.0931537672044003,1.0,0.0009231627183745161,1.052172823629768,0.08771799399064532,0.02967359050445104,0.049585792807100855,0.2054659333140346
frozenset({'find'}),frozenset({'read'}),0.05497878486954952,0.3473864764828022,0.01959014173512684,0.3563218390804598,1.0257216765837456,1.0,0.0004912553779880362,1.0138817240356466,0.026535555363812385,0.05117924528301887,0.013691660187336167,0.20635738523669558
frozenset({'first'}),frozenset({'read'}),0.08964521079714724,0.3473864764828022,0.04369414101290963,0.4874118831822759,1.4030824922063592,1.0,0.012552607100530595,1.2731733376278533,0.31557315246147233,0.11108560936424144,0.214560994606456,0.30659575448095083
frozenset({'found'}),frozenset({'read'}),0.06364539135144895,0.3473864764828022,0.023652613523517198,0.37163120567375885,1.0697918048981878,1.0,0.001543065277568336,1.03858359837387,0.0696730481066171,0.061058028431601026,0.037150209606892644,0.21985926188053848
frozenset({'fun'}),frozenset({'read'}),0.029701182630676178,0.3473864764828022,0.014895729890764648,0.5015197568389057,1.4436939569918292,1.0,0.004577940709321845,1.309206397787549,0.31673997135478343,0.04112662013958126,0.23617849585067902,0.2721995873591618
frozenset({'get'}),frozenset({'read'}),0.08161054437121965,0.3473864764828022,0.032590051457975985,0.3993362831858407,1.1495447008444797,1.0,0.004239652005014607,1.086487339336182,0.14165055345841046,0.08221361876565704,0.07960271252587599,0.24657562600040475
frozenset({'give'}),frozenset({'read'}),0.03611086034124763,0.3473864764828022,0.014444344136499051,0.39999999999999997,1.1514553014553015,1.0,0.0018999195997904776,1.0876892058619962,0.1364615528706566,0.03913894324853229,0.08061972610319544,0.22079002079002077
frozenset({'going'}),frozenset({'read'}),0.03231922000541663,0.3473864764828022,0.013361018326261622,0.4134078212290503,1.1900515685431887,1.0,0.0021337583659074497,1.1125506734245563,0.16503405168392582,0.036471168063085264,0.10116453669306823,0.22593467984529436
frozenset({'good'}),frozenset({'read'}),0.15491559086395235,0.3473864764828022,0.057145436490024376,0.36888111888111885,1.061875299856069,1.0,0.003329855227544587,1.0340579929413771,0.0689514983765962,0.1283715270736159,0.032936250359130406,0.26669107919107915
frozenset({'got'}),frozenset({'read'}),0.037465017604044415,0.3473864764828022,0.013812404080527219,0.3686746987951807,1.0612810911003683,1.0,0.0007975636236920731,1.0337198941207524,0.059990093705211765,0.03722627737226277,0.03261995276721774,0.20421780677804774
frozenset({'great'}),frozenset({'read'}),0.17450573259907917,0.3473864764828022,0.06572176582107069,0.3766166580444904,1.0841431188042672,1.0,0.005100834247426501,1.0468895775591232,0.09401949756280467,0.14407282802295665,0.044789420550397065,0.2829029236168398
frozenset({'hard'}),frozenset({'read'}),0.028347025367879388,0.3473864764828022,0.012367969666877313,0.43630573248407645,1.255966371810321,1.0,0.002520596405561083,1.1577437648836164,0.2097460141563657,0.034037267080745344,0.13625101656191935,0.23595432154349352
frozenset({'highly'}),frozenset({'read'}),0.04865938430983118,0.3473864764828022,0.017423490114651982,0.3580705009276438,1.0307554414697273,1.0,0.0005198780514371788,1.0166436103345944,0.03136391662249731,0.04601812112541727,0.016371135534031075,0.20411321304178448
frozenset({'recommend'}),frozenset({'highly'}),0.08955493364629412,0.04865938430983118,0.03033312268664801,0.33870967741935487,6.960829493087559,1.0,0.025975434753511554,1.4386126383607432,0.9405718063130061,0.28117154811715483,0.30488585089905046,0.4810431503979891
frozenset({'highly'}),frozenset({'recommend'}),0.04865938430983118,0.08955493364629412,0.03033312268664801,0.6233766233766234,6.960829493087558,1.0,0.025975434753511554,2.4173886244563914,0.9001391788448156,0.28117154811715483,0.5863304766626531,0.4810431503979891
frozenset({'recommended'}),frozenset({'highly'}),0.023652613523517198,0.04865938430983118,0.01065270380066805,0.45038167938931295,9.255803084592616,1.0,0.009501782189295318,1.730911397991835,0.913567941575182,0.17276720351390923,0.42226967760442397,0.33465280629948024
frozenset({'history'}),frozenset({'read'}),0.036833077548072586,0.3473864764828022,0.014444344136499051,0.392156862745098,1.1288777465248052,1.0,0.0016490311090563044,1.0736545064315188,0.11853032149217349,0.0390625,0.06860168330715873,0.21686845216256978
frozenset({'however'}),frozenset({'read'}),0.031867834251151035,0.3473864764828022,0.010472149498961813,0.32861189801699714,0.9459547802324005,1.0,-0.0005983051546835042,0.972036176377936,-0.055725081903998476,0.028396572827417383,-0.028768295153648153,0.17937871408126366
frozenset({'interesting'}),frozenset({'read'}),0.05570100207637447,0.3473864764828022,0.02347205922181096,0.4213938411669368,1.2130404310307066,1.0,0.004122284373937982,1.1279062857426079,0.18598470363288713,0.06183115338882283,0.11340151868946728,0.24448070436725217
frozenset({'ive'}),frozenset({'one'}),0.05181908458969035,0.20673467545364269,0.01850681592488941,0.35714285714285715,1.7275421085464753,1.0,0.00779401428993492,1.233968282627667,0.44415881176806626,0.07709665287702144,0.18960639906355167,0.22333125389893949
frozenset({'ive'}),frozenset({'read'}),0.05181908458969035,0.3473864764828022,0.03430531732418525,0.6620209059233451,1.9057187044991928,1.0,0.016304068114008446,1.9309286726745962,0.5012372404876803,0.09401286491835725,0.4821144798606852,0.3803867523379719
frozenset({'keep'}),frozenset({'read'}),0.0293400740272637,0.3473864764828022,0.012006861063464836,0.40923076923076923,1.1780273468735007,1.0,0.0018145161273891205,1.10468434970359,0.15569126499283925,0.03292079207920792,0.09476403800930017,0.2218970893970894
frozenset({'know'}),frozenset({'read'}),0.059312088110499234,0.3473864764828022,0.023833167825223437,0.4018264840182649,1.1567130882199377,1.0,0.0032289505236796044,1.091010394276842,0.1440237305880301,0.06224946946474888,0.08341844839816298,0.23521677631266674
frozenset({'last'}),frozenset({'read'}),0.025006770786313984,0.3473864764828022,0.012187415365171076,0.4873646209386282,1.4029464413038422,1.0,0.003500401373500389,1.2730559578469283,0.2945809327846366,0.03383458646616542,0.21448857464893964,0.2612238905108941
frozenset({'life'}),frozenset({'read'}),0.08242303872889771,0.3473864764828022,0.03240949715626975,0.39320920043811614,1.1319070460636727,1.0,0.003776848151232432,1.0755165107783422,0.12700321962160419,0.08155383916401636,0.07021418083455701,0.24325220936666722
frozenset({'like'}),frozenset({'read'}),0.1344226776202943,0.3473864764828022,0.04965243296921549,0.36937541974479515,1.063298213231054,1.0,0.0029558126313178196,1.0348685159926598,0.0687749838813668,0.1148945059536244,0.03369366779818731,0.256153406338094
frozenset({'little'}),frozenset({'read'}),0.05434684481357768,0.3473864764828022,0.01859709307574253,0.3421926910299003,0.9850489705140867,1.0,-0.000282265852003874,0.9921043968620026,-0.015796694525478796,0.04853911404335533,-0.007958439820416963,0.19786349728210192
frozenset({'long'}),frozenset({'read'}),0.030062291234088653,0.3473864764828022,0.013451295477114742,0.4474474474474474,1.2880393387150144,1.0,0.0030080620503048546,1.1810886050610157,0.23055727685688163,0.03695436507936508,0.15332347148642622,0.24308443058443058
